scene	fixationindex	timestamp	fixationduration	mappedfixationpointx	mappedfixationpointy
P17part2	1080	317088	92	1016	544
P17part2	1081	317604	100	258	221
P17part2	1082	317813	150	277	130
P17part2	1083	318013	167	652	219
P17part2	1084	318187	275	680	232
P17part2	1085	318504	158	781	109
P17part2	1086	318695	125	818	84
P17part2	1087	318870	400	768	239
P17part2	1088	319312	208	846	89
P17part2	1089	319570	175	977	95
P17part2	1090	319761	150	945	84
P17part2	1091	319928	924	1024	79
P17part2	1092	321119	283	468	305
P17part2	1093	321410	208	481	283
P17part2	1094	321644	183	572	282
P17part2	1095	321860	233	631	287
P17part2	1096	322127	183	472	306
P17part2	1097	322360	142	538	302
P17part2	1098	322551	308	625	305
P17part2	1099	323118	200	464	292
P17part2	1100	323392	108	790	347
P17part2	1101	323692	108	723	211
P17part2	1102	323850	208	372	257
P17part2	1103	324075	250	375	215
P17part2	1104	324408	158	424	194
P17part2	1105	324675	225	384	235
P17part2	1106	324950	200	497	265
P17part2	1107	325183	108	375	268
P17part2	1108	326565	183	388	282
P17part2	1109	326765	158	383	311
P17part2	1110	326982	375	374	276
P17part2	1111	327806	400	371	261
P17part2	1112	328214	225	374	280
P17part2	1113	329497	125	391	291
P17part2	1114	330121	175	361	336
P17part2	1115	330313	150	379	326
P17part2	1116	333636	100	440	368
P17part2	1117	333819	100	394	357
P17part2	1118	333952	566	401	309
P17part2	1119	334527	1058	429	300
P17part2	1120	335593	508	451	303
P17part2	1121	336109	516	473	311
P17part2	1122	337658	783	512	318
P17part2	1123	338449	1574	535	318
P17part2	1124	341980	100	441	317
P17part2	1125	342089	183	437	347
P17part2	1126	342297	150	475	344
P17part2	1127	342522	183	383	347
P17part2	1128	343296	266	484	344
P17part2	1129	343654	142	397	330
P17part2	1130	345595	117	401	395
P17part2	1131	345728	67	393	429
P17part2	1132	347135	158	399	340
P17part2	1133	347327	233	438	333
P17part2	1134	347577	949	482	331
P17part2	1135	348568	167	400	345
P17part2	1136	349284	258	406	397
P17part2	1137	349567	1066	390	352
P17part2	1138	350650	2182	418	355
P17part2	1139	353864	316	391	358
P17part2	1140	354189	117	365	360
P17part2	1141	354889	108	337	392
P17part2	1142	355014	450	400	359
P17part2	1143	355472	924	428	362
P17part2	1144	357121	125	417	365
P17part2	1145	357279	1241	458	368
P17part2	1146	358578	133	403	406
P17part2	1147	358720	375	397	404
P17part2	1148	359111	125	395	412
P17part2	1149	359477	383	409	363
P17part2	1150	359885	350	437	352
P17part2	1151	360268	150	424	406
P17part2	1152	360427	108	428	425
P17part2	1153	360568	225	403	429
P17part2	1154	360810	150	391	462
P17part2	1155	361068	192	397	451
P17part2	1156	361284	275	399	396
P17part2	1157	361618	241	396	442
P17part2	1158	361942	475	407	471
P17part2	1159	362442	300	397	503
P17part2	1160	362775	133	396	554
P17part2	1161	362933	117	392	568
P17part2	1162	363083	158	389	656
P17part2	1163	363358	208	403	710
P17part2	1164	363650	92	402	687
P17part2	1165	363758	75	398	682
P17part2	1166	363866	92	446	691
P17part2	1167	364116	258	396	448
P17part2	1168	364416	241	413	489
P17part2	1169	364666	267	430	498
P17part2	1170	365015	100	834	481
P17part2	1171	365199	75	840	278
P17part2	1172	365299	217	842	241
P17part2	1173	365657	83	808	221
P17part2	1174	365757	133	796	192
P17part2	1175	366023	75	883	167
P17part2	1176	366123	150	949	170
P17part2	1177	366348	217	773	199
P17part2	1178	366606	325	955	185
P17part2	1179	366981	175	870	261
part1part1	217	73279	292	532	144
part1part1	218	73596	117	497	149
part1part1	219	73820	117	803	157
part1part1	220	74237	192	640	139
part1part1	221	74445	250	614	139
part1part1	222	74703	92	594	126
part1part1	223	74811	108	597	136
part1part1	224	74953	175	688	173
part1part1	225	75161	133	749	187
part1part1	226	75944	133	632	189
part1part1	227	76111	250	752	184
part1part1	228	76385	192	838	169
part1part1	229	76610	75	894	182
part1part1	230	76727	200	725	161
part1part1	231	76952	158	756	170
part1part1	232	77227	92	903	180
part1part1	233	77376	200	608	169
part1part1	234	77643	100	698	216
part1part1	235	77851	83	779	197
part1part1	236	77943	83	774	234
part1part1	237	78068	158	857	232
part1part1	238	78251	250	903	231
part1part1	239	78567	117	557	230
part1part1	240	78851	83	652	251
part1part1	241	78959	133	725	252
part1part1	242	79175	150	484	403
part1part1	243	79375	92	456	414
part1part1	244	79650	108	834	213
part1part1	245	79975	142	816	275
part1part1	246	80166	100	293	401
part1part1	247	80275	83	295	425
part1part1	248	80466	167	409	433
part1part1	249	80691	167	316	437
part1part1	250	80941	150	443	403
part1part1	251	81291	100	307	482
part1part1	252	81424	175	418	482
part1part1	253	81749	75	495	495
part1part1	254	81957	375	309	475
part1part1	255	82365	158	389	483
part1part1	256	82581	100	424	506
part1part1	257	82715	142	497	486
part1part1	258	82940	158	534	484
part1part1	259	83373	150	338	491
part1part1	260	83572	241	405	482
part1part1	261	83822	125	409	485
part1part1	262	84097	175	318	441
part1part1	263	84297	75	406	461
part1part1	264	84389	83	409	464
part1part1	265	84630	108	535	475
part1part1	266	84755	100	583	493
part1part1	267	84963	142	286	483
part1part1	268	85188	325	399	501
part1part1	269	85713	175	307	439
part1part1	270	86004	208	359	459
part1part1	271	86229	142	309	452
part1part1	272	86454	108	343	460
part1part1	273	86621	142	408	449
part1part1	274	86787	175	448	456
part1part1	275	87295	158	302	473
part1part1	276	87661	75	449	464
part1part1	277	87820	192	538	482
part1part1	278	88111	142	306	462
part1part1	279	88344	167	385	491
part1part1	280	88594	158	462	474
part1part1	281	88761	175	447	505
part1part1	282	88961	142	477	466
part1part1	283	89127	125	551	472
part1part1	284	89510	67	817	561
part1part1	285	89668	125	774	577
part1part1	286	90301	142	313	428
part1part1	287	90626	75	304	431
part1part1	288	90843	391	309	440
part1part1	289	91542	125	501	470
part1part1	290	92558	192	1061	237
part1part1	291	92817	117	690	269
part1part1	292	93100	108	589	201
part1part1	293	93291	108	522	149
part1part1	294	93499	133	362	212
part1part1	295	93641	75	359	187
part1part1	296	93749	167	423	223
part1part1	297	93957	150	346	190
part1part1	298	94124	225	324	199
part1part1	299	94382	108	358	194
part1part1	300	94532	200	412	193
part1part1	301	94765	241	456	189
part1part1	302	95023	175	488	188
part1part1	303	95307	108	633	220
part1part1	304	95423	133	600	223
part1part1	305	95606	208	729	241
part1part1	306	95856	208	807	233
part1part1	307	96089	142	854	254
part1part1	308	96256	100	939	250
part1part1	309	96448	100	594	258
part1part1	310	96689	158	676	254
part1part1	311	96881	117	720	256
part1part1	312	97022	183	812	254
part1part1	313	97239	167	911	257
part1part1	314	97622	100	608	243
part1part1	315	97930	117	712	252
part1part1	316	98063	216	619	287
part1part1	317	98305	108	657	284
part1part1	318	98554	208	717	280
part1part1	319	98796	175	799	294
part1part1	320	99021	175	854	282
part1part1	321	99362	150	737	284
part1part1	322	99545	175	787	285
part1part1	323	99829	67	360	330
part1part1	324	99962	92	394	379
part1part1	325	100095	150	363	383
part1part1	326	100262	200	436	395
part1part1	327	100545	167	371	358
part1part1	328	100753	225	428	374
part1part1	329	101011	333	384	326
part1part1	330	101378	225	435	372
part1part1	331	101628	100	393	336
part1part1	332	101786	133	393	358
part1part1	333	101952	300	360	310
part1part1	334	102335	225	413	313
part1part1	335	102602	350	395	284
part1part1	336	102977	292	368	245
part1part1	337	103293	183	421	248
part1part1	338	103526	217	329	189
part1part1	339	103859	83	382	175
part1part1	340	103959	192	347	181
part1part1	341	104176	67	382	164
part1part1	342	104259	117	392	185
part1part1	343	104417	83	442	208
part1part1	344	104526	150	474	214
part1part1	345	104742	150	343	324
part1part1	346	104900	100	357	303
part1part1	347	105025	441	435	306
part1part1	348	105492	133	408	343
part1part1	349	105642	250	369	368
part1part1	350	105983	175	414	380
part1part1	351	106175	225	441	367
part1part1	352	106716	108	360	358
part1part1	353	106874	150	374	408
part1part1	354	107074	150	701	330
part1part1	355	107241	191	636	327
part1part1	356	107449	133	616	316
part1part1	357	107649	150	769	323
part1part1	358	107932	1466	416	231
part1part1	359	109439	508	392	302
part1part1	360	109980	175	354	315
part1part1	361	110197	175	406	305
part1part1	362	110505	266	370	405
part1part1	363	110938	283	428	414
part1part1	364	111238	150	388	400
part1part1	365	111596	67	401	372
part1part1	366	111688	558	391	361
part1part1	367	112262	142	373	344
part1part1	368	112446	466	411	349
part1part1	369	112937	258	378	258
part1part1	370	113212	92	399	238
part1part1	371	113428	616	335	241
part1part1	372	114061	175	361	273
part1part1	373	114253	92	373	331
part1part1	374	114428	192	394	338
part1part1	375	114644	241	355	296
part1part1	376	114919	142	413	296
part1part1	377	115219	183	410	287
part1part1	378	115435	108	341	265
part1part1	379	115560	341	328	265
part1part1	380	115927	250	362	298
part1part1	381	116218	217	327	267
part1part1	382	116468	625	400	271
part1part1	383	117126	158	430	267
part1part1	384	117309	591	473	273
part1part1	385	117934	150	375	346
part1part1	386	118100	117	363	360
part1part1	387	118258	75	420	366
part1part1	388	118350	350	430	356
part1part1	389	118758	75	385	391
part1part1	390	118850	100	367	413
part1part1	391	119083	233	433	386
part1part1	392	119374	92	367	295
part1part1	393	119541	75	373	291
part1part1	394	119899	200	369	305
part1part1	395	120157	175	713	298
part1part1	396	120399	217	418	362
part1part1	397	120632	242	417	405
part1part1	398	120890	291	446	422
part1part1	399	121307	92	368	407
part1part1	400	121465	316	386	258
part1part1	401	121790	866	393	272
part1part1	402	122672	166	384	309
part1part1	403	122856	150	344	273
part1part1	404	123064	225	426	308
part1part1	405	123305	608	412	281
part1part1	406	123938	142	386	387
part1part1	407	124105	275	408	381
part1part1	408	124388	75	436	382
part1part1	409	124538	1141	388	299
part1part1	410	125854	92	401	283
part1part1	411	126012	241	859	323
part1part1	412	126287	325	696	285
part1part1	413	126753	75	373	281
part1part1	414	126845	183	402	297
part1part1	415	127103	192	370	364
part1part1	416	127353	100	372	401
part1part1	417	127502	241	419	408
part1part1	418	127761	175	389	399
part1part1	419	127952	200	365	371
part1part1	420	128202	208	422	364
part1part1	421	128460	108	381	379
part1part1	422	128577	108	382	365
part1part1	423	128710	258	412	368
part1part1	424	129010	266	323	335
part1part1	425	129326	575	373	375
part1part1	426	129909	217	366	382
part1part1	427	130159	117	399	414
part1part1	428	130509	100	329	312
part1part1	429	130625	133	323	335
part1part1	430	130825	391	373	331
part1part1	431	131308	117	321	331
part1part1	432	131508	192	363	372
part1part1	433	131733	125	331	332
part1part1	434	131925	117	376	370
part1part1	435	132091	366	422	370
part1part1	436	132474	175	425	365
part1part1	437	132666	283	438	381
part1part1	438	132974	233	381	335
part1part1	439	133232	200	433	339
part1part1	440	133490	158	323	316
part1part1	441	133673	258	404	325
part1part1	442	134148	150	696	463
part1part1	443	134398	100	680	620
part1part1	444	134590	83	654	625
part1part1	445	134789	117	683	446
part1part1	446	134931	175	641	393
part1part1	447	135181	92	600	400
part1part1	448	135339	108	937	164
part1part1	449	135539	83	936	165
part1part1	450	135664	125	684	175
part1part1	451	135830	158	696	417
part1part1	452	135997	117	727	388
part1part1	453	136397	133	654	631
part1part1	454	136713	133	722	621
part1part1	455	136855	300	710	616
part1part1	456	137279	117	699	304
part1part1	457	137421	416	675	167
part1part1	458	138021	125	926	190
part1part1	459	138295	83	954	182
part1part1	460	138454	125	890	103
part1part1	461	138612	133	826	119
part1part1	462	138903	167	1097	215
part1part1	463	139128	150	1052	166
part1part1	464	139295	166	1058	206
part1part1	465	139553	117	1050	147
part1part1	466	139728	158	307	199
part1part1	467	139928	150	206	231
part1part1	468	140311	358	334	157
part1part1	469	140677	83	352	174
part1part1	470	140802	175	461	170
part1part1	471	140994	200	488	171
part1part1	472	141219	283	336	173
part1part1	473	141527	175	367	176
part1part1	474	141743	225	473	162
part1part1	475	142001	150	494	200
part1part1	476	142176	383	452	199
part1part1	477	142609	333	397	194
part1part1	478	142951	192	367	202
part1part1	479	143226	166	449	200
part1part1	480	143417	217	489	192
part1part1	481	143800	67	376	170
part1part1	482	143883	67	373	215
part1part1	483	143958	158	385	236
part1part1	484	144175	291	329	194
part1part1	485	144500	242	470	215
part1part1	486	144833	266	394	229
part1part1	487	145116	641	420	204
part1part1	488	145807	391	392	261
part1part1	489	146207	475	396	226
part1part1	490	146707	208	399	279
part1part1	491	147148	791	396	239
part1part1	492	147964	799	374	224
part1part1	493	148864	258	391	303
part1part1	494	149138	167	435	295
part1part1	495	149330	1291	400	233
part1part1	496	150654	483	400	337
part1part1	497	151154	708	404	283
part1part1	498	151895	200	416	353
part1part1	499	152128	117	324	338
part1part1	500	152253	75	319	361
part1part1	501	152436	117	387	377
part1part1	502	152570	200	366	401
part1part1	503	152786	283	366	436
part1part1	504	153094	200	364	348
part1part1	505	153327	225	369	382
part1part1	506	153577	275	417	383
part1part1	507	153894	216	334	349
part1part1	508	154160	408	429	351
part1part1	509	154610	183	399	306
part1part1	510	154835	83	481	356
part1part1	511	154943	208	459	357
part1part1	512	155176	1149	397	291
part1part1	513	156350	125	609	423
part1part1	514	156525	167	640	501
part1part1	515	156858	233	381	277
part1part1	516	157133	158	709	300
part1part1	517	157658	75	699	634
part1part1	518	157833	92	948	637
part2part2	520	158457	83	702	338
part2part2	521	158607	167	706	316
part2part2	522	158832	158	658	248
part2part2	523	159157	133	391	169
part2part2	524	159357	191	567	242
part2part2	525	159657	142	701	349
part2part2	526	159823	67	789	353
part2part2	527	160073	133	508	200
part2part2	528	160215	75	500	225
part2part2	529	160315	83	536	243
part2part2	530	160406	83	551	225
part2part2	531	160523	175	618	230
part2part2	532	160731	158	716	226
part2part2	533	160964	275	779	250
part2part2	534	161256	142	822	253
part2part2	535	161597	192	781	251
part2part2	536	161814	208	745	241
part2part2	537	162047	175	805	254
part2part2	538	162247	75	869	255
part2part2	539	162430	150	513	216
part2part2	540	162921	100	519	265
part2part2	541	163029	167	498	286
part2part2	542	163221	191	589	288
part2part2	543	163596	75	686	275
part2part2	544	163704	83	571	281
part2part2	545	163829	108	577	262
part2part2	546	163954	100	617	273
part2part2	547	164112	275	688	280
part2part2	548	164420	183	763	270
part2part2	549	164620	200	749	292
part2part2	550	164912	183	546	298
part2part2	551	165220	183	576	319
part2part2	552	165428	108	669	316
part2part2	553	165619	158	701	312
part2part2	554	165803	183	767	327
part2part2	555	166136	350	588	348
part2part2	556	166519	67	650	356
part2part2	557	166677	142	824	331
part2part2	558	166852	233	795	359
part2part2	559	167102	125	703	352
part2part2	560	167277	183	725	317
part2part2	561	167651	75	606	312
part2part2	562	167751	158	650	306
part2part2	563	167968	142	652	381
part2part2	564	168143	175	540	390
part2part2	565	168351	142	581	401
part2part2	566	168543	192	702	405
part2part2	567	168767	158	786	414
part2part2	568	168951	150	732	508
part2part2	569	169292	266	528	459
part2part2	570	169600	133	659	471
part2part2	571	169942	117	866	565
part2part2	572	170325	92	659	568
part2part2	573	170491	150	546	555
part2part2	574	170700	175	882	549
part2part2	575	170924	308	727	366
part2part2	576	171266	67	866	294
part2part2	577	171457	216	858	224
part2part2	578	171682	92	838	221
part2part2	579	171832	75	997	213
part2part2	580	172040	150	651	157
part2part2	581	172332	192	501	156
part2part2	582	172548	233	372	237
part2part2	583	172815	133	409	237
part2part2	584	173115	233	477	381
part2part2	585	173406	92	536	548
part2part2	586	173581	67	707	575
part2part2	587	173656	108	722	545
part2part2	588	173806	125	798	573
part2part2	589	173981	266	862	565
part2part2	590	174339	258	747	570
part2part2	591	174622	75	768	583
part2part2	592	174922	175	849	307
part2part2	593	175155	67	946	332
part2part2	594	175480	75	842	257
part2part2	595	175638	125	905	272
part2part2	596	175796	241	757	233
part2part2	597	176046	133	778	229
part2part2	598	176246	250	939	193
part2part2	599	176521	92	977	272
part2part2	600	176746	125	632	164
part2part2	601	176887	100	663	165
part2part2	602	177195	333	940	196
part2part2	603	177553	183	1090	232
part2part2	604	177837	233	467	352
part2part2	605	178078	117	441	357
part2part2	606	178286	75	645	444
part2part2	607	178436	125	668	467
part2part2	608	178594	175	472	327
part2part2	609	178803	266	527	352
part2part2	610	179111	183	481	412
part2part2	611	179727	108	400	342
part2part2	612	179869	325	366	272
part2part2	613	180210	142	375	254
part2part2	614	180377	167	423	251
part2part2	615	180585	158	516	230
part2part2	616	180818	150	561	244
part2part2	617	181068	150	397	236
part2part2	618	181251	450	366	220
part2part2	619	181709	67	353	239
part2part2	620	181851	150	389	241
part2part2	621	182067	125	427	253
part2part2	622	182325	217	486	261
part2part2	623	182625	117	542	254
part2part2	624	182783	83	565	265
part2part2	625	182883	92	625	255
part2part2	626	183000	117	641	212
part2part2	627	183133	142	660	256
part2part2	628	183433	250	376	240
part2part2	629	183691	158	356	243
part2part2	630	183866	258	415	238
part2part2	631	184207	117	468	273
part2part2	632	184482	67	572	225
part2part2	633	184557	142	563	269
part2part2	634	184715	158	588	276
part2part2	635	184907	217	510	271
part2part2	636	185223	83	392	213
part2part2	637	185457	217	864	250
part2part2	638	185706	125	843	304
part2part2	639	185865	291	911	316
part2part2	640	186173	175	949	346
part2part2	641	186673	125	846	577
part2part2	642	186956	92	919	274
part2part2	643	187072	183	793	213
part2part2	644	187289	183	753	208
part2part2	645	187497	150	795	209
part2part2	646	187714	133	891	249
part2part2	647	187897	208	835	290
part2part2	648	188130	67	895	285
part2part2	649	188205	283	880	304
part2part2	650	188546	108	875	466
part2part2	651	188713	83	827	487
part2part2	652	188804	142	842	471
part2part2	653	188963	208	810	436
part2part2	654	189329	142	405	227
part2part2	655	189579	208	381	235
part2part2	656	190045	125	849	366
part2part2	657	190262	142	836	313
part2part2	658	190420	200	816	279
part2part2	659	190645	242	885	277
part2part2	660	190903	266	845	279
part2part2	661	191211	150	979	256
part2part2	662	191419	183	991	246
part2part2	663	191728	83	859	228
part2part2	664	191844	183	890	238
part2part2	665	192052	150	1001	242
part2part2	666	192211	516	987	247
part2part2	667	192760	300	971	280
part2part2	668	193160	158	859	328
part2part2	669	193352	217	946	324
part2part2	670	193593	275	896	324
part2part2	671	193901	250	846	335
part2part2	672	194276	83	1054	360
part2part2	673	194376	125	1061	327
part2part2	674	194601	216	983	357
part2part2	675	194859	142	1152	352
part2part2	676	195034	208	1132	334
part2part2	677	195284	67	955	296
part2part2	678	195542	158	1010	313
part2part2	679	195717	175	1047	331
part2part2	680	196058	167	903	353
part2part2	681	196241	400	986	344
part2part2	682	196674	183	774	380
part2part2	683	196958	716	955	295
part2part2	684	197699	183	891	311
part2part2	685	197924	133	930	332
part2part2	686	198090	208	913	362
part2part2	687	198373	283	497	370
part2part2	688	198731	125	437	262
part2part2	689	198940	83	669	284
part2part2	690	199239	125	896	316
part2part2	691	199448	125	908	365
part2part2	692	199647	383	786	348
part2part2	693	200064	167	838	324
part2part2	694	200422	1774	959	363
part2part2	695	202354	558	964	311
part2part2	696	202920	125	989	298
part2part2	697	203070	233	1059	239
part2part2	698	203387	133	781	213
part2part2	699	203528	108	760	216
part2part2	700	203686	300	1069	238
part2part2	701	204070	100	1040	468
part2part2	702	204203	1141	1065	229
part2part2	703	205435	166	901	295
part2part2	704	205719	75	985	608
part2part2	705	205818	83	1020	590
part2part2	706	205935	183	1011	561
part2part2	707	206235	699	1019	522
part2part2	708	206968	250	855	561
part2part2	709	207392	75	1021	523
part2part2	710	207509	233	791	562
part2part2	711	207767	325	777	586
part2part2	712	208159	67	927	348
part2part2	713	208342	225	990	581
part2part2	714	208625	516	768	583
part2part2	715	209175	225	768	626
part2part2	716	209533	100	485	327
part2part2	717	209658	75	445	355
part2part2	718	209791	67	382	271
part2part2	719	209891	100	381	249
part2part2	720	209999	83	368	231
part2part2	721	210132	108	485	234
part2part2	722	210291	217	472	405
part2part2	723	210524	100	521	423
part2part2	724	210674	133	632	476
part2part2	725	210824	266	669	474
part2part2	726	211456	67	873	425
part2part2	727	211556	83	992	463
part2part2	728	211989	142	781	383
part2part2	729	212214	158	577	187
part2part2	730	212406	133	662	194
part2part2	731	212564	150	614	176
part2part2	732	212781	275	508	181
part2part2	733	213080	158	469	152
part2part2	734	213280	225	582	168
part2part2	735	213547	167	649	177
part2part2	736	213738	150	734	179
part2part2	737	213938	175	567	160
part2part2	738	214138	92	537	165
part2part2	739	214255	300	568	165
part2part2	740	214580	125	631	176
part2part2	741	214763	175	518	179
part2part2	742	215004	117	495	375
part2part2	743	215262	75	517	218
part2part2	744	215354	183	531	186
part2part2	745	215621	158	497	346
part2part2	746	215820	341	499	202
part2part2	747	216187	167	477	285
part2part2	748	216512	100	894	402
part2part2	749	216662	183	629	566
part2part2	750	217136	450	893	410
part2part2	751	217619	192	772	380
part2part2	752	218019	117	967	266
part2part2	753	218227	142	573	236
part2part2	754	218452	317	509	209
part2part2	755	218794	341	368	241
part2part2	756	219168	208	448	229
part2part2	757	219460	225	363	236
part2part2	758	219718	142	444	223
part2part2	759	219868	192	441	261
part2part2	760	220084	200	514	271
part2part2	761	220567	341	369	281
part2part2	762	221092	150	412	247
part2part2	763	221375	208	507	265
part2part2	764	221633	241	610	257
part2part2	765	222016	83	364	241
part2part2	766	222183	158	359	219
part2part2	767	222516	208	647	273
part2part2	768	222991	108	450	509
part2part2	769	223299	83	641	572
part2part2	770	223440	158	807	563
part2part2	771	223640	208	895	596
part2part2	772	224082	591	658	190
part2part2	773	224690	133	684	191
part2part2	774	224898	67	666	529
part2part2	775	224973	117	659	550
part2part2	776	225123	125	616	551
part2part2	777	225289	83	502	562
part2part2	778	225531	142	418	524
part2part2	779	225739	258	899	552
part2part2	780	226056	142	599	207
part2part2	781	226222	142	672	185
part2part2	782	226605	67	563	534
part2part2	783	226730	100	621	563
part2part2	784	227080	233	664	185
part2part2	785	227388	208	688	190
part2part2	786	227605	167	659	191
part2part2	787	227871	150	838	568
part2part2	788	228046	217	898	586
part2part2	789	228329	117	756	562
part2part2	790	228762	350	964	522
part2part2	791	229220	100	956	278
part2part2	792	229395	142	891	299
part2part2	793	229686	133	851	329
part2part2	794	229853	183	952	337
part2part2	795	230419	208	894	365
part2part2	796	230661	125	937	231
part2part2	797	230919	67	853	254
part2part2	798	231077	192	706	214
part2part2	799	231294	142	611	213
part2part2	800	231494	300	780	215
part2part2	801	231843	142	917	250
part2part2	802	232085	241	937	349
part2part2	803	232426	766	859	337
part2part2	804	233209	275	882	341
part2part2	805	233517	1008	951	330
part2part2	806	234658	200	987	305
part2part2	807	234883	158	1030	357
part2part2	808	235058	225	966	352
part2part2	809	235316	275	1116	336
part2part2	810	241978	100	736	553
part2part2	811	242337	117	704	600
part2part2	812	242528	117	891	600
part2part2	813	242661	75	911	597
part2part2	814	242828	167	945	590
part2part2	815	243078	117	528	366
part2part2	816	243253	75	529	312
part2part2	817	243611	150	488	326
part2part2	818	243769	83	479	369
part2part2	819	243877	117	448	361
part2part2	820	244035	133	545	386
part2part2	821	244185	108	520	382
part2part2	822	244643	217	405	245
part2part2	823	244976	83	353	288
part2part2	824	245276	100	394	286
part2part2	825	245401	100	418	278
part2part2	826	245551	83	479	285
part2part2	827	245668	192	353	284
part2part2	828	245942	125	455	288
part2part2	829	246151	150	516	294
part2part2	830	246317	92	543	299
part2part2	831	246559	258	585	244
part2part2	832	246867	225	535	301
part2part2	833	247208	92	482	301
part2part2	834	247475	133	541	254
part2part2	835	247683	100	578	257
part2part2	836	247958	92	604	270
part2part2	837	248108	100	666	255
part2part2	838	248266	208	351	302
part2part2	839	248549	117	507	200
part2part2	840	248716	458	360	214
part2part2	841	249190	325	385	217
part2part2	842	249565	67	422	288
part2part2	843	249790	117	394	280
part2part2	844	249923	167	363	279
part2part2	845	250107	208	463	285
part2part2	846	250465	100	565	285
part2part2	847	250681	192	608	566
part2part2	848	250973	133	385	522
part2part2	849	251214	291	386	551
part2part2	850	251622	117	451	235
part2part2	851	251747	192	425	239
part2part2	852	252064	608	882	572
part2part2	853	252755	125	759	572
part2part2	854	252955	67	398	550
part2part2	855	253046	267	399	544
part2part2	856	253529	125	391	545
part2part2	857	253688	291	339	549
part2part2	858	254029	167	851	598
part2part2	859	254379	167	741	548
part2part2	860	254795	533	1007	559
part2part2	861	255586	250	376	575
part2part2	862	256053	67	416	574
part2part2	863	256178	117	416	568
part2part2	864	256311	266	363	539
part2part2	865	256669	75	355	542
part2part2	866	256877	117	994	561
part2part2	867	257177	325	1012	559
part2part2	868	257843	92	366	553
part2part2	869	258051	133	508	569
part2part2	870	258293	75	598	589
part2part2	871	258426	75	378	569
part2part2	872	258601	283	348	546
part2part2	873	259126	67	743	570
part2part2	874	259267	125	884	577
part2part2	875	259409	283	852	578
part2part2	876	259709	208	844	600
part2part2	877	259933	225	854	642
part2part2	878	260192	133	859	590
part2part2	879	260350	225	1011	578
part2part2	880	260591	100	1035	580
part2part2	881	260800	142	528	226
part2part2	882	261016	208	503	213
part2part2	883	261241	375	530	215
part2part2	884	261674	191	796	521
part2part2	885	261899	75	851	553
part2part2	886	261990	516	841	578
part2part2	887	262532	167	763	586
part2part2	888	262723	208	841	603
part2part2	889	262948	167	845	638
part2part2	890	263523	100	616	243
part2part2	891	263648	375	637	195
part2part2	892	264039	75	640	220
part2part2	893	264197	142	376	229
part2part2	894	264381	167	427	239
part2part2	895	264564	108	392	230
part2part2	896	264764	483	662	237
part2part2	897	265380	83	851	519
part2part2	898	265505	125	856	560
part2part2	899	265713	183	840	565
part2part2	900	265913	566	841	592
part2part2	901	266671	416	859	605
part2part2	902	267120	183	833	569
part2part2	903	267370	150	752	595
part2part2	904	267595	92	418	536
part2part2	905	267753	75	441	543
part2part2	906	268020	75	894	355
part2part2	907	268245	350	882	266
part2part2	908	268678	200	993	558
part2part2	909	268886	133	976	578
part2part2	910	269036	458	918	521
part2part2	911	269586	100	799	237
part2part2	912	269744	83	562	212
part2part2	913	270069	133	913	560
part2part2	914	270268	167	992	560
part2part2	915	272825	117	560	290
part2part2	916	272967	67	635	299
part2part2	917	273117	225	360	280
part2part2	918	273408	117	423	283
part2part2	919	273691	83	478	294
part2part2	920	273808	133	572	303
part2part2	921	274149	117	495	383
part2part2	922	274291	125	468	426
part2part2	923	274499	167	541	219
part2part2	924	274716	192	510	206
part2part2	925	274990	166	545	588
part2part2	926	275282	100	671	563
part2part2	927	275398	167	638	568
part2part2	928	275607	167	442	556
part2part2	929	275782	133	444	540
part2part2	930	275973	83	490	607
part2part2	931	276098	108	445	624
part2part2	932	276381	83	727	298
part2part2	933	276614	192	893	279
part2part2	934	276831	92	950	302
part2part2	935	277256	175	919	283
part2part2	936	277522	200	510	201
part2part2	937	277880	167	927	300
part2part2	938	278163	83	519	321
part2part2	939	278338	158	496	378
part2part2	940	278805	92	412	254
part2part2	941	279054	108	493	377
part2part2	942	279246	533	489	370
part2part2	943	279829	133	546	574
part2part2	944	280020	142	626	562
part2part2	945	280279	100	598	562
part2part2	946	280637	142	437	574
part2part2	947	280795	208	428	578
part2part2	948	281261	142	502	246
part2part2	949	281420	175	517	216
part2part2	950	281644	133	482	494
part2part2	951	281911	75	520	576
part2part2	952	282086	75	546	582
part2part2	953	282194	200	557	560
part2part2	954	282427	208	620	560
part2part2	955	282685	167	457	553
part2part2	956	282968	67	570	564
part2part2	957	283052	225	565	580
part2part2	958	283343	192	639	587
part2part2	959	283651	183	559	219
part2part2	960	283876	83	463	200
part2part2	961	284001	175	647	219
part2part2	962	284276	158	494	565
part2part2	963	284501	358	518	571
part2part2	964	284992	225	617	563
part2part2	965	285234	192	581	571
part2part2	966	285517	75	513	230
part2part2	967	285683	516	386	203
part2part2	968	286658	142	480	374
part2part2	969	286816	666	515	375
part2part2	970	287516	266	535	220
part2part2	971	287807	383	504	201
part2part2	972	288473	92	511	387
part2part2	973	288648	192	465	362
part2part2	974	288923	100	481	373
part2part2	975	289056	83	460	568
part2part2	976	289306	92	950	572
part2part2	977	289414	142	906	587
part2part2	978	289581	175	960	573
part2part2	979	289989	217	981	564
part2part2	980	290222	350	969	576
